NAME,geometry,Cumulative_2020-2023_NDM,2020-2023_NDM_as_%_of_2020_Population,2020-2023_NDM_as_%_of_2020_Population_Percentile
"Harrison County, WV","POLYGON ((-80.602555 39.288621, -80.533529 39.355029, -80.544521 39.42912, -80.518626 39.434997, -80.494085 39.469599, -80.282776 39.435797, -80.197286 39.393186, -80.202479 39.278759, -80.166387 39.242283, -80.224379 39.17135, -80.227173 39.112792, -80.300209 39.103857, -80.596126 39.167069, -80.591766 39.182697, -80.561369 39.178881, -80.525644 39.209034, -80.565973 39.220722, -80.547068 39.234786, -80.58743 39.261111, -80.577764 39.282151, -80.602555 39.288621))",-327.0,-0.49610098006493314,31.23
"Miller County, GA","POLYGON ((-84.922423 31.07259, -84.917421 31.25599, -84.537101 31.255932, -84.542653 31.079029, -84.922423 31.07259))",-30.0,-0.5,31.2
"Yolo County, CA","POLYGON ((-122.421488 38.90233, -122.403941 38.925289, -121.804805 38.914521, -121.815254 38.91121, -121.791077 38.903323, -121.814814 38.876582, -121.784265 38.856685, -121.748624 38.871318, -121.728529 38.857269, -121.723346 38.803759, -121.690671 38.795627, -121.69269 38.768312, -121.670018 38.75931, -121.674502 38.743692, -121.66221 38.769824, -121.633423 38.768482, -121.628984 38.784383, -121.595374 38.768268, -121.631918 38.680644, -121.594069 38.644106, -121.566868 38.645104, -121.549869 38.599405, -121.515766 38.602704, -121.506275 38.586288, -121.5255 38.518777, -121.559036 38.499592, -121.542717 38.476447, -121.504139 38.466563, -121.503847 38.439614, -121.5326 38.43146, -121.513481 38.399942, -121.521641 38.360104, -121.583954 38.331652, -121.593273 38.313089, -121.693697 38.313732, -121.694677 38.527054, -121.712034 38.537962, -121.785811 38.523074, -121.86012 38.538512, -121.940285 38.533384, -122.013377 38.488721, -122.057415 38.517441, -122.104128 38.513362, -122.134387 38.604634, -122.14903 38.625195, -122.16646 38.619662, -122.164407 38.652778, -122.222721 38.699422, -122.287597 38.839968, -122.372734 38.845235, -122.421488 38.90233))",-1083.0,-0.5004412940312094,31.17
"Somerset County, NJ","POLYGON ((-74.795822 40.515273, -74.7766 40.503284, -74.712962 40.584231, -74.721752 40.600702, -74.702703 40.621117, -74.727658 40.636233, -74.715847 40.700742, -74.725666 40.719532, -74.555642 40.757963, -74.513866 40.701064, -74.534359 40.667308, -74.523229 40.649157, -74.461035 40.673504, -74.450846 40.654148, -74.401751 40.66428, -74.427079 40.617182, -74.525893 40.568226, -74.459863 40.491046, -74.584173 40.41869, -74.587865 40.394136, -74.612978 40.37576, -74.654146 40.390978, -74.722061 40.375205, -74.795822 40.515273))",-1736.0,-0.5026740755111437,31.14
"Marion County, OR","POLYGON ((-123.180908 44.857553, -123.149402 44.861254, -123.111472 44.930161, -123.072813 44.927686, -123.04148 44.948114, -123.037897 44.984421, -123.064261 44.989778, -123.075577 45.014513, -123.068627 45.076586, -122.996444 45.117631, -123.032467 45.146614, -123.02705 45.161894, -123.000726 45.16452, -123.020521 45.199841, -123.051106 45.211305, -122.999659 45.223696, -123.000788 45.259347, -122.967579 45.285083, -122.947317 45.267485, -122.867179 45.252972, -122.834576 45.274058, -122.738988 45.259532, -122.759494 45.203317, -122.751894 45.182194, -122.788505 45.130356, -122.705237 45.05929, -122.59552 45.01962, -122.594954 44.99089, -122.568801 44.983735, -122.505316 44.918332, -122.399554 44.904077, -122.401021 44.88572, -121.733528 44.882059, -121.753182 44.86124, -121.741864 44.847398, -121.753589 44.828908, -121.820278 44.800134, -121.81202 44.781509, -121.759958 44.762326, -121.804597 44.729236, -121.794599 44.683929, -122.034171 44.685799, -122.14237 44.7261, -122.218413 44.693239, -122.282872 44.750634, -122.318858 44.759289, -122.503151 44.749763, -122.618014 44.788863, -122.690864 44.775417, -122.724795 44.792929, -122.783465 44.794422, -123.006847 44.686898, -123.016667 44.72213, -123.03941 44.723498, -123.062154 44.748042, -123.147833 44.751446, -123.126787 44.79117, -123.091479 44.811523, -123.173863 44.83042, -123.180908 44.857553))",-1740.0,-0.5030210170275505,31.11
"Van Wert County, OH","POLYGON ((-84.8033131127221 40.9893939621464, -84.399486 40.990315, -84.398407 40.903265, -84.340969 40.903596, -84.340101 40.816143, -84.397374 40.815941, -84.396778 40.684926, -84.45618 40.684862, -84.456172 40.728306, -84.8021191106487 40.7281459369047, -84.8033131127221 40.9893939621464))",-146.0,-0.5046489924302652,31.08
"Boone County, IL","POLYGON ((-88.939732 42.15232, -88.940391 42.495046, -88.7074208085447 42.4935859308696, -88.705585 42.153537, -88.939732 42.15232))",-272.0,-0.5088772894800846,31.04
"Burke County, GA","POLYGON ((-82.316512 32.835772, -82.272353 32.937796, -82.29118 33.062827, -82.281054 33.110354, -82.232806 33.228529, -82.26758 33.267397, -82.17424 33.296771, -82.133747 33.275879, -82.097135 33.230612, -82.060031 33.242566, -81.978889 33.227192, -81.886035 33.26185, -81.80649 33.212126, -81.774035 33.221147, -81.756935 33.197848, -81.768135 33.168249, -81.744535 33.14215, -81.646433 33.094552, -81.611657 33.094259, -81.612903 33.081024, -81.60132 33.087049, -81.600948 33.072815, -81.5417333250364 33.0456858148391, -81.767553 32.909411, -81.783565 32.928435, -81.857946 32.953875, -81.956448 32.923724, -82.081349 32.916762, -82.123742 32.883656, -82.144977 32.812741, -82.213745 32.803863, -82.316512 32.835772))",-126.0,-0.5123200780678214,31.01
"LaSalle County, IL","POLYGON ((-89.16715 41.628657, -88.60224 41.631389, -88.58624 41.108293, -88.930881 41.1059, -88.93139 40.92774, -89.047718 40.925749, -89.047394 41.104786, -89.162237 41.104008, -89.16715 41.628657))",-562.0,-0.5125398996808026,30.98
"Poweshiek County, IA","POLYGON ((-92.756508 41.508794, -92.765999 41.862373, -92.298164 41.862779, -92.297494 41.50979, -92.756508 41.508794))",-96.0,-0.514497025564071,30.95
"Davison County, SD","POLYGON ((-98.320595 43.498651, -98.325242 43.851058, -97.967279 43.850686, -97.964586 43.499041, -98.320595 43.498651))",-103.0,-0.5162131007868491,30.92
"Valley County, NE","POLYGON ((-99.212465 41.394235, -99.212016 41.740613, -98.752225 41.740372, -98.751558 41.394084, -99.212465 41.394235))",-21.0,-0.5176238599950702,30.88
"Columbia County, WI","POLYGON ((-89.784901 43.641051, -89.006848 43.633045, -89.009139 43.28483, -89.720463 43.293084, -89.723632 43.314451, -89.679269 43.360185, -89.60073 43.380666, -89.599356 43.557858, -89.730547 43.570437, -89.717593 43.597488, -89.768298 43.607062, -89.784901 43.641051))",-304.0,-0.5197291937358955,30.85
"Massac County, IL","POLYGON ((-88.928757 37.302848, -88.897561 37.317491, -88.905071 37.335743, -88.710738 37.337081, -88.49033 37.159462, -88.4904732961543 37.0682476376822, -88.566839 37.0755, -88.625889 37.119458, -88.732105 37.143956, -88.80572 37.188595, -88.9279411539598 37.2261636574322, -88.928757 37.302848))",-74.0,-0.5222300635144672,30.82
"Washington County, IA","POLYGON ((-91.945571 41.163578, -91.946043 41.510749, -91.519828 41.51101, -91.501374 41.487733, -91.515868 41.467915, -91.483863 41.428194, -91.485717 41.162405, -91.945571 41.163578))",-119.0,-0.527342018966587,30.79
"Summit County, OH","POLYGON ((-81.688491 40.98859, -81.68495 41.277146, -81.562183 41.279316, -81.598052 41.351157, -81.391694 41.348272, -81.393249 40.988531, -81.416334 40.988456, -81.420363 40.906502, -81.647735 40.914016, -81.647689 40.988563, -81.688491 40.98859))",-2862.0,-0.5295792786841564,30.76
"Brown County, MN","POLYGON ((-95.100221 44.108034, -95.10748 44.281768, -94.866259 44.282372, -94.865824 44.498218, -94.81488 44.48445, -94.776968 44.446796, -94.695043 44.428258, -94.694586 44.402663, -94.676689 44.408432, -94.677098 44.396834, -94.547027 44.364717, -94.518657 44.370354, -94.517768 44.358027, -94.49594 44.361708, -94.451408 44.332907, -94.412106 44.273582, -94.371731 44.264448, -94.36885 44.108698, -95.100221 44.108034))",-138.0,-0.5324074074074074,30.73
"Covington County, MS","POLYGON ((-89.755799 31.613502, -89.755103 31.774654, -89.401227 31.796863, -89.399178 31.434029, -89.586819 31.433688, -89.586919 31.513444, -89.602889 31.538836, -89.755799 31.613502))",-98.0,-0.5344968639214617,30.69
"Grant County, NM","POLYGON ((-109.047117279572 32.777794004252, -109.047236880653 33.2088949998298, -107.858292 33.200879, -107.861173 33.187669, -107.83965 33.182769, -107.857621 33.165036, -107.833403 33.074039, -107.851489 33.056193, -107.856672 33.002539, -107.829772 32.963918, -107.774064 32.950567, -107.773689 32.855674, -107.716186 32.762676, -107.736949 32.629494, -107.608485 32.605449, -107.923997 32.604379, -107.923766 32.517416, -108.229343 32.516837, -108.217143 31.864139, -108.524538 31.863614, -108.537011 32.516618, -108.64677 32.516521, -108.646523 32.60373, -108.852919 32.603374, -108.854581 32.777276, -109.047117279572 32.777794004252))",-151.0,-0.5356319392713986,30.66
"Union County, IN","POLYGON ((-85.036087 39.526213, -85.034408 39.729263, -84.8141290653226 39.7266202480145, -84.815355 39.521951, -85.036087 39.526213))",-38.0,-0.536117381489842,30.63
"Genesee County, MI","POLYGON ((-83.932071 43.220377, -83.460733 43.223131, -83.453297 42.876307, -83.689384 42.871263, -83.686493 42.783263, -83.922516 42.780821, -83.932071 43.220377))",-2181.0,-0.5369051516800134,30.6
"Genesee County, NY","POLYGON ((-78.465505 43.128619, -77.905934 43.133561, -77.951044 43.039544, -77.904121 43.037056, -77.911413 42.945064, -77.934234 42.94558, -77.93523 42.905261, -77.95553 42.905861, -77.954964 42.862754, -78.464381 42.867461, -78.465505 43.128619))",-314.0,-0.5378277923368104,30.57
"Murray County, MN","POLYGON ((-96.06462 43.849039, -96.063778 44.196425, -95.462547 44.195942, -95.462427 43.847911, -96.06462 43.849039))",-44.0,-0.5386875612144956,30.53
"Wayne County, OH","POLYGON ((-82.129334 40.991807, -81.647689 40.988563, -81.650026 40.667774, -82.126196 40.668357, -82.129334 40.991807))",-630.0,-0.5389221556886228,30.5
"Rush County, KS","POLYGON ((-99.584794 38.349386, -99.585087 38.696537, -99.032971 38.696759, -99.032408 38.348334, -99.584794 38.349386))",-16.0,-0.5421890884445951,30.47
"Freeborn County, MN","POLYGON ((-93.6485330076244 43.4996638694705, -93.64829 43.848139, -93.049524 43.848443, -93.0491929755406 43.4997073652257, -93.6485330076244 43.4996638694705))",-168.0,-0.5438125141617842,30.44
"Emmons County, ND","POLYGON ((-100.662015 46.6346, -99.915586 46.632926, -99.917251 46.287253, -99.878354 46.282829, -99.8800619621576 45.9416699048269, -100.511948993993 45.9436539838471, -100.521885 45.98942, -100.608004 46.059296, -100.629015 46.134051, -100.5576 46.241594, -100.5816 46.278594, -100.549199 46.329293, -100.551199 46.363494, -100.598499 46.449294, -100.583298 46.499294, -100.544555 46.533766, -100.587027 46.573435, -100.565369 46.578449, -100.568141 46.594025, -100.662015 46.6346))",-18.0,-0.5457853244390539,30.41
"Garfield County, CO","POLYGON ((-109.050765 39.366677, -109.051040251034 39.6604706493518, -108.554627 39.650164, -108.554722 39.69364, -107.938546 39.694464, -107.938502 39.824996, -107.43177 39.828377, -107.431665 39.917725, -107.318751 39.914968, -107.316993 40.090765, -107.037363 40.091538, -107.033968 39.918913, -107.113672 39.919112, -107.113446 39.366066, -109.050765 39.366677))",-340.0,-0.5511785494277469,30.38
"Gilmer County, WV","POLYGON ((-81.056714 38.793322, -81.012064 38.822142, -81.002777 38.846025, -81.013887 38.919785, -81.003484 38.96099, -81.037932 39.007184, -80.911618 39.04624, -80.818814 39.091598, -80.81297 39.109401, -80.728326 39.095679, -80.716705 39.008326, -80.605799 38.904167, -80.701522 38.879045, -80.98495 38.717898, -80.999723 38.750422, -81.037541 38.762247, -81.056714 38.793322))",-41.0,-0.5529332434254889,30.34
"Neshoba County, MS","POLYGON ((-89.319163 32.931654, -88.914413 32.9266, -88.914516 32.576955, -89.317588 32.576458, -89.319163 32.931654))",-161.0,-0.5534167468719923,30.31
"Rio Arriba County, NM","POLYGON ((-107.624283 36.219809, -107.618181 36.804267, -107.603445 36.799002, -107.591754 36.81331, -107.599874 36.832525, -107.561675 36.855753, -107.529846 36.854354, -107.522919 36.875468, -107.456967 36.898075, -107.445692 36.915369, -107.457159 36.954964, -107.430623 36.970109, -107.420913 37.000005, -106.006316634543 36.9953455633097, -105.971889 36.886247, -105.984531 36.811371, -105.968312 36.659603, -105.984332 36.659632, -105.984394 36.645286, -105.972504 36.647595, -105.938469 36.465516, -105.959965 36.353778, -106.038312 36.325661, -106.058364 36.296978, -105.856947 36.230434, -105.735883 36.100133, -105.53038 36.013014, -105.5301 36.001757, -105.571508 35.972641, -105.632109 35.97959, -105.660019 35.958524, -105.707581 35.968747, -105.716808 36.00232, -106.071349 36.00197, -106.054153 35.985908, -106.054346 35.930783, -106.245649 35.930742, -106.247164 36.001434, -106.885317 35.998969, -106.885053 36.21657, -107.624283 36.219809))",-224.0,-0.5550049554013875,30.28
"Wyandot County, OH","POLYGON ((-83.515883 40.818134, -83.514728 40.905115, -83.476741 40.904964, -83.45785 40.991671, -83.112737 40.993447, -83.11136 40.702915, -83.304687 40.702006, -83.304725 40.687124, -83.495704 40.701489, -83.496296 40.81794, -83.515883 40.818134))",-122.0,-0.557179393496529,30.25
"Swisher County, TX","POLYGON ((-101.998493 34.74819, -101.471562 34.747462, -101.47158 34.31229, -101.99802 34.313039, -101.998493 34.74819))",-39.0,-0.5593803786574871,30.22
"Lancaster County, NE","POLYGON ((-96.912637 40.523625, -96.91094 41.046116, -96.463869 41.045083, -96.463632 40.523013, -96.912637 40.523625))",-1830.0,-0.5672431055165167,30.18
"Rice County, KS","POLYGON ((-98.472794 38.172757, -98.480377 38.521841, -97.924269 38.522755, -97.922136 38.173713, -98.142268 38.173918, -98.142181 38.159538, -98.215924 38.15875, -98.216032 38.173498, -98.472794 38.172757))",-54.0,-0.5728835136855506,30.15
"Gwinnett County, GA","POLYGON ((-84.277093 33.957614, -84.248316 33.998262, -84.191703 33.991452, -84.169166 34.028344, -84.098205 34.049609, -84.117801 34.065315, -84.113824 34.085196, -84.07208 34.164689, -83.867656 34.098506, -83.817682 34.127493, -83.869115 34.004316, -83.799104 33.929844, -84.023713 33.752808, -84.256022 33.914401, -84.277093 33.957614))",-5499.0,-0.5744244786933331,30.12
"Hampton city, VA","MULTIPOLYGON (((-76.302676 36.981808, -76.302589 36.987156, -76.299862 36.98692, -76.302676 36.981808)), ((-76.318638 36.999203, -76.317706 37.001921, -76.317073 36.999067, -76.318638 36.999203)), ((-76.448998 37.079152, -76.367467 37.113044, -76.344666 37.096844, -76.2960171868055 37.1097552439891, -76.271355 37.087572, -76.304272 37.001378, -76.340666 37.015246, -76.3877113044092 36.989671332859, -76.424712 37.025397, -76.442433 37.018802, -76.448998 37.079152)))",-791.0,-0.576711359974336,30.09
"Will County, IL","POLYGON ((-88.261275 41.724656, -88.030352 41.728894, -88.027688 41.641506, -87.91193 41.643933, -87.909378 41.556881, -87.792793 41.55854, -87.790303 41.469846, -87.525705 41.470283, -87.5267288667182 41.2980520023116, -88.013919 41.292447, -88.01181 41.205508, -88.244144 41.201566, -88.261275 41.724656))",-4026.0,-0.5773715111759965,30.06
"Greensville County, VA","POLYGON ((-77.7671232503754 36.5454137549669, -77.655841 36.713539, -77.65157 36.898166, -77.641248 36.874439, -77.631207 36.88761, -77.557538 36.845572, -77.50122 36.845077, -77.458678 36.862963, -77.489999 36.721009, -77.430127 36.707658, -77.501917 36.670506, -77.386193 36.641634, -77.35741 36.600785, -77.35514 36.55451, -77.2968751997552 36.5447391568792, -77.7671232503754 36.5454137549669), (-77.563888 36.703067, -77.548203 36.671899, -77.506716 36.690124, -77.51445 36.720588, -77.563888 36.703067))",-66.0,-0.5794047932578351,30.03
"Forrest County, MS","POLYGON ((-89.451616 31.434029, -89.146092 31.434052, -89.137967 30.909877, -89.340806 30.909912, -89.347863 31.3467, -89.451073 31.346383, -89.451616 31.434029))",-453.0,-0.5795655177707837,29.99
"Chittenden County, VT","POLYGON ((-73.3626319191478 44.5643154520412, -73.257339 44.602687, -73.253186 44.638468, -73.233084 44.64988, -73.228856 44.722806, -73.038028 44.651157, -72.909961 44.631197, -72.809956 44.546714, -72.830756 44.51643, -72.803683 44.506216, -72.838296 44.459293, -72.804857 44.451882, -72.839829 44.403452, -72.802375 44.38858, -72.825957 44.359025, -72.861251 44.3669, -72.952204 44.161412, -72.975883 44.295036, -73.020371 44.303743, -73.016518 44.285357, -73.3134220405831 44.2641991074088, -73.334939 44.364441, -73.293613 44.440559, -73.306707 44.500334, -73.3626319191478 44.5643154520412))",-983.0,-0.5840031843917277,29.96
"Beckham County, OK","POLYGON ((-100.000388844143 35.4223639883094, -99.57582 35.421655, -99.575723 35.508864, -99.364141 35.508793, -99.360226 35.116738, -99.782727 35.11694, -99.782949 35.030111, -100.000383599196 35.0299300002039, -100.000388844143 35.4223639883094))",-131.0,-0.5846126383434488,29.93
"Montgomery County, OH","POLYGON ((-84.485367 39.918491, -84.157671 39.92297, -84.157217 39.885994, -84.051012 39.87981, -84.055053 39.836211, -84.092938 39.838345, -84.114174 39.57823, -84.479213 39.591024, -84.485367 39.918491))",-3145.0,-0.5853275414754349,29.9
"Ogle County, IL","POLYGON ((-89.688486 42.199112, -89.173 42.204241, -89.172803 42.150417, -88.939732 42.15232, -88.941279 41.891752, -89.360578 41.888018, -89.360392 41.902616, -89.398652 41.902833, -89.413157 41.885536, -89.431761 41.89398, -89.422412 41.905567, -89.464596 41.911625, -89.62933 41.901617, -89.628907 41.930044, -89.685366 41.93034, -89.688486 42.199112))",-305.0,-0.5890305137118579,29.87
"Stutsman County, ND","POLYGON ((-99.481018 46.980705, -99.481095 47.327027, -98.467217 47.326531, -98.46753 46.979594, -98.439734 46.979631, -98.439056 46.63112, -99.44972 46.63163, -99.445891 46.980189, -99.481018 46.980705))",-128.0,-0.5929494603233427,29.83
"Crawford County, IL","POLYGON ((-87.950385 39.174882, -87.746174 39.17922, -87.6293662476107 39.1575316188601, -87.658201 39.138404, -87.6351 39.122298, -87.652796 39.106839, -87.614881 39.102655, -87.615964 39.082566, -87.572588 39.057286, -87.578654 38.999502, -87.560427 38.992425, -87.576531 38.986711, -87.512187 38.954417, -87.527702 38.918449, -87.516728 38.904123, -87.535703 38.887207, -87.544089 38.895093, -87.534919 38.878874, -87.553394 38.86241, -87.5320635292666 38.8525034558356, -87.945919 38.850148, -87.950385 39.174882))",-111.0,-0.5944093391881761,29.8
